date,T2M,day_of_year,sin_dayofyear,cos_dayofyear,prev_irradiance,lat,lon,predicted_solar_irradiance,year,ordinal,T2M_trended,predicted_irradiance_trended,daily_energy_kwh
2025-01-02,25.398539,2,0.03442161162274574,0.9994074007397048,25.398539,7.8731,80.7718,5.033948,2025,739253,28.231988055063994,4.2987366,1.0316968
2025-01-03,25.723478,3,0.051619667223253764,0.998666816288476,25.398539,7.8731,80.7718,4.964911,2025,739254,28.223830280849143,4.541961,1.0900707
2025-01-04,25.714857,4,0.06880242680231986,0.9976303053065857,25.723478,7.8731,80.7718,4.9502964,2025,739255,28.21567250663429,4.4452724,1.0668653
2025-01-05,25.349566,5,0.08596479873744647,0.9962981749346078,25.714857,7.8731,80.7718,5.259653,2025,739256,28.20751473241944,4.6119013,1.1068563
2025-01-06,25.317636,6,0.10310169744743485,0.9946708199115211,25.349566,7.8731,80.7718,5.251766,2025,739257,28.19935695820459,4.62994,1.1111857
2025-01-07,25.229307,7,0.1202080448993527,0.9927487224577402,25.317636,7.8731,80.7718,5.3875737,2025,739258,28.19119918398974,4.388581,1.0532594
2025-01-08,25.246557,8,0.13727877211326478,0.9905324521322229,25.229307,7.8731,80.7718,5.3894215,2025,739259,28.183041409774887,4.343471,1.0424331
2025-01-09,25.628283,9,0.15430882066428117,0.9880226656636976,25.246557,7.8731,80.7718,4.8657064,2025,739260,28.174883635560036,4.2432513,1.0183803
2025-01-10,25.643137,10,0.1712931441814776,0.9852201067560606,25.628283,7.8731,80.7718,4.7304463,2025,739261,28.166725861345185,3.991971,0.9580731
2025-01-11,25.643137,11,0.1882267098432442,0.9821256058680006,25.643137,7.8731,80.7718,4.9462943,2025,739262,28.158568087130334,3.9860141,0.95664334
2025-01-12,25.643137,12,0.2051044998686192,0.9787400799669153,25.643137,7.8731,80.7718,5.0895305,2025,739263,28.150410312914573,4.103197,0.9847673
2025-01-13,25.643137,13,0.2219215130041655,0.9750645322571948,25.643137,7.8731,80.7718,4.8912897,2025,739264,28.142252538699722,4.296396,1.0311351
2025-01-14,25.643137,14,0.2386727660059501,0.9711000518829505,25.643137,7.8731,80.7718,5.0445986,2025,739265,28.13409476448487,4.7569447,1.1416668
2025-01-15,25.643137,15,0.255353295116187,0.9668478136052775,25.643137,7.8731,80.7718,4.854388,2025,739266,28.12593699027002,4.7361836,1.1366841
2025-01-16,25.643137,16,0.2719581575341055,0.9623090774541486,25.643137,7.8731,80.7718,4.881437,2025,739267,28.11777921605517,4.682934,1.1239041
2025-01-17,25.643137,17,0.288482432880609,0.9574851883550393,25.643137,7.8731,80.7718,5.1887803,2025,739268,28.109621441840318,4.7544265,1.1410624
2025-01-18,25.643137,18,0.30492122465628907,0.9523775757303974,25.643137,7.8731,80.7718,5.086358,2025,739269,28.101463667625467,4.6520042,1.1164811
2025-01-19,25.643137,19,0.3212696616923644,0.9469877530760753,25.643137,7.8731,80.7718,4.9176598,2025,739270,28.093305893410616,4.451872,1.0684493
2025-01-20,25.643137,20,0.3375228995941133,0.9413173175128471,25.643137,7.8731,80.7718,4.9140587,2025,739271,28.085148119195765,4.5313296,1.087519
2025-01-21,25.643137,21,0.3536761221763716,0.9353679493131483,25.643137,7.8731,80.7718,4.9376726,2025,739272,28.076990344980914,4.5430217,1.0903252
2025-01-22,25.643137,22,0.3697245428906731,0.9291414114031743,25.643137,7.8731,80.7718,5.096451,2025,739273,28.068832570765153,4.627432,1.1105837
2025-01-23,25.643137,23,0.38566340624360707,0.9226395488404876,25.643137,7.8731,80.7718,5.039635,2025,739274,28.060674796550302,4.7249184,1.1339804
2025-01-24,25.643137,24,0.401487989205973,0.9158642882672872,25.643137,7.8731,80.7718,4.989304,2025,739275,28.05251702233545,4.643128,1.1143508
2025-01-25,25.643137,25,0.4171936026123168,0.9088176373395029,25.643137,7.8731,80.7718,5.0122585,2025,739276,28.0443592481206,4.94061,1.1857464
2025-01-26,25.643137,26,0.4327755925504312,0.901501684131884,25.643137,7.8731,80.7718,5.0560975,2025,739277,28.03620147390575,4.9788885,1.1949333
2025-01-27,25.643137,27,0.4482293417404106,0.893918596519257,25.643137,7.8731,80.7718,4.968647,2025,739278,28.028043699690897,5.0558357,1.2134006
2025-01-28,25.643137,28,0.4635502709028509,0.886070621534138,25.643137,7.8731,80.7718,4.9997196,2025,739279,28.019885925476046,5.091188,1.2218852
2025-01-29,25.643137,29,0.47873384011578846,0.8779600847008882,25.643137,7.8731,80.7718,4.950666,2025,739280,28.011728151261195,5.059066,1.2141758
2025-01-30,26.119438,30,0.49377555015997715,0.869589389346611,25.643137,7.8731,80.7718,4.9716883,2025,739281,28.003570377046344,4.9230204,1.1815249
2025-01-31,27.194756,31,0.5086709438521044,0.8609610158889943,26.119438,7.8731,80.7718,5.1339397,2025,739282,27.995412602831493,5.020234,1.2048562
2025-02-01,26.875996,32,0.5234156073655503,0.8520775211013093,27.194756,7.8731,80.7718,5.0415072,2025,739283,27.987254828615733,4.8981204,1.1755489
2025-02-02,26.548779,33,0.5380051715382996,0.8429415373547828,26.875996,7.8731,80.7718,4.991002,2025,739284,27.97909705440088,4.9522715,1.1885452
2025-02-03,26.519281,34,0.5524353131676196,0.8335557718385699,26.548779,7.8731,80.7718,5.101567,2025,739285,27.97093928018603,4.93937,1.1854489
2025-02-04,26.674633,35,0.5667017562911176,0.8239230057575542,26.519281,7.8731,80.7718,5.133739,2025,739286,27.96278150597118,4.793995,1.1505588
2025-02-05,26.955332,36,0.5808002734538009,0.8140460935082178,26.674633,7.8731,80.7718,4.990537,2025,739287,27.954623731756328,4.6528263,1.1166784
2025-02-06,26.70088,37,0.5947266869607634,0.8039279618328213,26.955332,7.8731,80.7718,5.1623955,2025,739288,27.946465957541477,4.6138496,1.107324
2025-02-07,26.862501,38,0.6084768701151261,0.7935716089521474,26.70088,7.8731,80.7718,4.893606,2025,739289,27.938308183326626,4.537014,1.0888834
2025-02-08,26.548779,39,0.6220467484408675,0.7829801036770629,26.862501,7.8731,80.7718,5.4093537,2025,739290,27.930150409111775,5.051579,1.212379
2025-02-09,26.519281,40,0.6354323008901774,0.7721565844991642,26.548779,7.8731,80.7718,5.4732213,2025,739291,27.921992634896924,5.064789,1.2155495
2025-02-10,26.674633,41,0.6486295610349814,0.7611042586607747,26.519281,7.8731,80.7718,5.698352,2025,739292,27.913834860682073,5.1155605,1.2277346
2025-02-11,26.955332,42,0.6616346182422783,0.7498264012045686,26.674633,7.8731,80.7718,5.351697,2025,739293,27.90567708646722,4.792737,1.1502569
2025-02-12,26.70088,43,0.6744436188329455,0.7383263540031065,26.955332,7.8731,80.7718,5.6707544,2025,739294,27.89751931225146,4.9363375,1.184721
2025-02-13,26.862501,44,0.6870527672236669,0.7266075247685656,26.70088,7.8731,80.7718,5.3535056,2025,739295,27.88936153803661,4.9091835,1.178204
2025-02-14,26.548779,45,0.699458327051647,0.7146733860429609,26.862501,7.8731,80.7718,5.416052,2025,739296,27.88120376382176,4.312252,1.0349405
2025-02-15,26.519281,46,0.7116566222817746,0.7025274741691571,26.548779,7.8731,80.7718,5.809445,2025,739297,27.873045989606908,4.6832647,1.1239835
2025-02-16,26.674633,47,0.7236440382959124,0.6901733882429719,26.519281,7.8731,80.7718,6.0157347,2025,739298,27.864888215392057,5.1489305,1.2357433
2025-02-17,26.955332,48,0.7354170229639855,0.6776147890466889,26.674633,7.8731,80.7718,5.8143754,2025,739299,27.856730441177206,5.0697484,1.2167397
2025-02-18,26.70088,49,0.7469720876965552,0.6648553979642865,26.955332,7.8731,80.7718,7.1094627,2025,739300,27.848572666962355,6.1688356,1.4805206
2025-02-19,26.862501,50,0.7583058084785624,0.6518989958787126,26.70088,7.8731,80.7718,6.7902107,2025,739301,27.840414892747503,6.173673,1.4816816
2025-02-20,26.548779,51,0.7694148268839378,0.6387494220515272,26.862501,7.8731,80.7718,6.882497,2025,739302,27.832257118532652,5.948085,1.4275405
2025-02-21,26.519281,52,0.7802958510707755,0.6254105729852463,26.548779,7.8731,80.7718,6.9692197,2025,739303,27.8240993443178,5.657954,1.357909
2025-02-22,26.674633,53,0.7909456567567772,0.6118864012687243,26.519281,7.8731,80.7718,7.1383834,2025,739304,27.81594157010204,6.517989,1.5643175
2025-02-23,26.955332,54,0.8013610881746766,0.5981809144059165,26.674633,7.8731,80.7718,7.018599,2025,739305,27.80778379588719,6.6887813,1.6053076
2025-02-24,26.70088,55,0.8115390590073611,0.5842981736283684,26.955332,7.8731,80.7718,7.2488184,2025,739306,27.79962602167234,6.88437,1.6522489
2025-02-25,26.862501,56,0.8214765533024142,0.5702422926917871,26.70088,7.8731,80.7718,6.857051,2025,739307,27.791468247457487,6.820443,1.6369064
2025-02-26,26.548779,57,0.8311706263658079,0.5560174366570446,26.862501,7.8731,80.7718,6.971954,2025,739308,27.783310473242636,6.822186,1.6373246
2025-02-27,26.519281,58,0.8406184056344782,0.5416278206559814,26.548779,7.8731,80.7718,7.1266594,2025,739309,27.775152699027785,6.9033628,1.6568072
2025-02-28,26.674633,59,0.8498170915275278,0.5270777086423722,26.519281,7.8731,80.7718,7.316547,2025,739310,27.766994924812934,7.2867746,1.7488258
2025-03-01,28.333439,60,0.8587639582758029,0.5123714121284237,26.674633,7.8731,80.7718,6.7028656,2025,739311,27.758837150598083,7.3513684,1.7643285
2025-03-02,28.179846,61,0.8674563547295969,0.49751328890718066,28.333439,7.8731,80.7718,6.4986553,2025,739312,27.750679376383232,7.212362,1.7309668
2025-03-03,28.233654,62,0.8758917051442429,0.48250774176121847,28.179846,7.8731,80.7718,6.400675,2025,739313,27.74252160216838,7.143095,1.7143428
2025-03-04,27.891642,63,0.8840675099433636,0.4673592171580022,28.233654,7.8731,80.7718,6.6626015,2025,739314,27.73436382795353,6.8841615,1.6521989
2025-03-05,28.449291,64,0.8919813464595485,0.45207220393230435,27.891642,7.8731,80.7718,6.8395724,2025,739315,27.72620605373777,7.103598,1.7048635
2025-03-06,28.633675,65,0.8996308696522433,0.43665123195606403,28.449291,7.8731,80.7718,6.5157957,2025,739316,27.718048279522918,6.9759903,1.6742377
2025-03-07,28.632648,66,0.9070138128026359,0.4211008707960896,28.633675,7.8731,80.7718,6.568167,2025,739317,27.709890505308067,7.068588,1.6964612
2025-03-08,28.632648,67,0.9141279881853337,0.40542572835999735,28.632648,7.8731,80.7718,6.3863807,2025,739318,27.701732731093216,6.896893,1.6552545
2025-03-09,28.632648,68,0.9209712877166346,0.38963044953078796,28.632648,7.8731,80.7718,6.403401,2025,739319,27.693574956878365,6.878756,1.6509016
2025-03-10,28.632648,69,0.9275416835791966,0.37371971479046906,28.632648,7.8731,80.7718,6.69218,2025,739320,27.685417182663514,7.067015,1.6960835
2025-03-11,28.632648,70,0.9338372288229252,0.35769823883312546,28.632648,7.8731,80.7718,7.065266,2025,739321,27.677259408448663,6.929951,1.6631882
2025-03-12,28.632648,71,0.9398560579418954,0.3415707691678556,28.632648,7.8731,80.7718,7.1099257,2025,739322,27.66910163423381,6.96643,1.6719434
2025-03-13,28.632648,72,0.9455963874271426,0.3253420847119801,28.632648,7.8731,80.7718,7.0743647,2025,739323,27.66094386001896,6.962374,1.67097
2025-03-14,28.632648,73,0.9510565162951535,0.30901699437494745,28.632648,7.8731,80.7718,7.061395,2025,739324,27.65278608580411,6.9452496,1.6668599
2025-03-15,28.632648,74,0.9562348265919056,0.29260033563334836,28.632648,7.8731,80.7718,7.073387,2025,739325,27.64462831158835,7.019867,1.6847682
2025-03-16,28.632648,75,0.9611297838723007,0.27609697309746883,28.632648,7.8731,80.7718,7.069421,2025,739326,27.636470537373498,7.0159006,1.6838162
2025-03-17,28.632648,76,0.9657399376548549,0.2595117970697999,28.632648,7.8731,80.7718,7.0672436,2025,739327,27.628312763158647,7.0975685,1.7034163
2025-03-18,28.632648,77,0.9700639218515071,0.2428497220959356,28.632648,7.8731,80.7718,7.074786,2025,739328,27.620154988943796,7.105111,1.7052267
2025-03-19,28.632648,78,0.9741004551724205,0.22611568550828828,28.632648,7.8731,80.7718,6.9596014,2025,739329,27.611997214728945,7.072599,1.6974238
2025-03-20,28.632648,79,0.9778483415056568,0.20931464596304847,28.632648,7.8731,80.7718,6.6257377,2025,739330,27.603839440514093,7.3122506,1.7549403
2025-03-21,28.632648,80,0.9813064702716093,0.19245158197082998,28.632648,7.8731,80.7718,6.3927293,2025,739331,27.595681666299242,7.31568,1.7557633
2025-03-22,28.632648,81,0.9844738167520922,0.1755314904214282,28.632648,7.8731,80.7718,6.777497,2025,739332,27.58752389208439,7.128868,1.7109284
2025-03-23,28.632648,82,0.9873494423939864,0.15855938510313475,28.632648,7.8731,80.7718,6.9053,2025,739333,27.57936611786954,7.3387547,1.7613012
2025-03-24,28.632648,83,0.989932495087353,0.141540295217043,28.632648,7.8731,80.7718,6.757175,2025,739334,27.57120834365469,6.715776,1.6117864
2025-03-25,28.632648,84,0.9922222094179323,0.12447926388678915,28.632648,7.8731,80.7718,6.925322,2025,739335,27.56305056943893,7.3493857,1.7638526
2025-03-26,28.632648,85,0.994217906893952,0.10738134666416309,28.632648,7.8731,80.7718,6.8332157,2025,739336,27.554892795224077,7.395978,1.7750348
2025-03-27,28.632648,86,0.995918996147179,0.09025161003104117,28.632648,7.8731,80.7718,6.6292243,2025,739337,27.546735021009226,7.385312,1.772475
2025-03-28,28.632648,87,0.9973249731081555,0.07309512989807777,28.632648,7.8731,80.7718,6.6482487,2025,739338,27.538577246794375,7.267482,1.7441957
2025-03-29,28.632648,88,0.9984354211555643,0.055916990100603484,28.632648,7.8731,80.7718,6.6875362,2025,739339,27.530419472579524,7.277806,1.7466735
2025-03-30,28.632648,89,0.9992500112396835,0.03872228089217446,28.632648,7.8731,80.7718,6.8435373,2025,739340,27.522261698364673,7.1264443,1.7103467
2025-03-31,28.632648,90,0.9997685019798909,0.021516097436222254,28.632648,7.8731,80.7718,6.809249,2025,739341,27.514103924149822,7.053205,1.6927693
2025-04-01,28.396978,91,0.9999907397361901,0.004303538296244289,28.632648,7.8731,80.7718,7.021734,2025,739342,27.50594614993497,7.0524554,1.6925894
2025-04-02,28.566545,92,0.9999166586547379,-0.01291029607500882,28.396978,7.8731,80.7718,7.0367727,2025,739343,27.49778837572012,6.948705,1.6676893
2025-04-03,28.606321,93,0.9995462806873573,-0.030120304846908114,28.566545,7.8731,80.7718,6.6663084,2025,739344,27.48963060150527,7.087006,1.7008815
2025-04-04,28.797905,94,0.9988797155850336,-0.04732138832243185,28.606321,7.8731,80.7718,6.9752903,2025,739345,27.481472827290418,6.91961,1.6607063
2025-04-05,28.788448,95,0.9979171608653922,-0.06450844944931623,28.797905,7.8731,80.7718,6.914707,2025,739346,27.473315053074657,7.031428,1.6875427
2025-04-06,28.788448,96,0.9966589017541702,-0.08167639533042241,28.788448,7.8731,80.7718,6.9987774,2025,739347,27.465157278859806,7.271528,1.7451665
2025-04-07,28.788448,97,0.9951053111006976,-0.09882013873287143,28.788448,7.8731,80.7718,6.9599924,2025,739348,27.456999504644955,6.834539,1.6402893
2025-04-08,28.788448,98,0.9932568492674143,-0.11593459959550041,28.788448,7.8731,80.7718,6.946904,2025,739349,27.448841730430104,6.796434,1.631144
2025-04-09,28.788448,99,0.9911140639934547,-0.1330147065341959,28.788448,7.8731,80.7718,7.0186405,2025,739350,27.440683956215253,7.201161,1.7282786
2025-04-10,28.788448,100,0.9886775902323405,-0.1500553983446526,28.788448,7.8731,80.7718,6.9258165,2025,739351,27.4325261820004,6.8705773,1.6489387
2025-04-11,28.788448,101,0.9859481499638304,-0.16705162550211924,28.788448,7.8731,80.7718,6.9258165,2025,739352,27.42436840778555,6.7321477,1.6157155
2025-04-12,28.788448,102,0.9829265519799822,-0.18399835165768005,28.788448,7.8731,80.7718,6.906543,2025,739353,27.4162106335707,6.7884307,1.6292235
2025-04-13,28.788448,103,0.9796136916454901,-0.20089055513063506,28.788448,7.8731,80.7718,6.902483,2025,739354,27.40805285935585,6.812851,1.6350843
2025-04-14,28.788448,104,0.9760105506323683,-0.21772323039653177,28.788448,7.8731,80.7718,6.834176,2025,739355,27.399895085140997,6.700852,1.6082044
2025-04-15,28.788448,105,0.9721181966290613,-0.23449138957040985,28.788448,7.8731,80.7718,6.8558893,2025,739356,27.391737310925237,6.816672,1.6360013
2025-04-16,28.788448,106,0.9679377830240642,-0.25119006388481935,28.788448,7.8731,80.7718,6.8558893,2025,739357,27.383579536710386,6.8310633,1.6394553
2025-04-17,28.788448,107,0.9634705485641488,-0.2678143051621742,28.788448,7.8731,80.7718,6.876934,2025,739358,27.375421762495534,6.8673964,1.648175
2025-04-18,28.788448,108,0.9587178169872964,-0.2843591872810034,28.788448,7.8731,80.7718,6.8744516,2025,739359,27.367263988280683,6.7031817,1.6087637
2025-04-19,28.788448,109,0.9536809966304457,-0.30081980763566735,28.788448,7.8731,80.7718,6.8293915,2025,739360,27.359106214065832,6.631418,1.5915403
2025-04-20,28.788448,110,0.9483615800121715,-0.3171912885891061,28.788448,7.8731,80.7718,6.8608274,2025,739361,27.35094843985098,6.6418014,1.5940323
2025-04-21,28.788448,111,0.9427611433904207,-0.3334687789181868,28.788448,7.8731,80.7718,6.881011,2025,739362,27.34279066563613,6.6521416,1.5965141
2025-04-22,28.788448,112,0.9368813462954315,-0.3496474552512284,28.788448,7.8731,80.7718,6.861437,2025,739363,27.33463289142128,6.7301903,1.6152458
2025-04-23,28.788448,113,0.9307239310379795,-0.36572252349726897,28.788448,7.8731,80.7718,6.864002,2025,739364,27.326475117206428,6.764793,1.6235502
2025-04-24,28.788448,114,0.9242907221930933,-0.3816892202666588,28.788448,7.8731,80.7718,6.735946,2025,739365,27.318317342991577,6.583009,1.5799222
2025-04-25,28.788448,115,0.9175836260593937,-0.39754281428255595,28.788448,7.8731,80.7718,6.621979,2025,739366,27.310159568776726,6.28797,1.5091128
2025-04-26,28.788448,116,0.9106046300942162,-0.4132786077829042,28.788448,7.8731,80.7718,6.8088045,2025,739367,27.302001794560965,6.6438947,1.5945349
2025-04-27,28.788448,117,0.9033558023246845,-0.4288919379124835,28.788448,7.8731,80.7718,6.803757,2025,739368,27.293844020346114,6.657873,1.5978897
2025-04-28,28.788448,118,0.895839290734909,-0.4443781781046132,28.788448,7.8731,80.7718,6.807548,2025,739369,27.285686246131263,6.653786,1.5969088
2025-04-29,28.788448,119,0.8880573226294932,-0.45973273945210397,28.788448,7.8731,80.7718,6.925073,2025,739370,27.277528471916412,6.7481446,1.6195548
2025-04-30,28.788448,120,0.8800122039735357,-0.47495107206704995,28.788448,7.8731,80.7718,6.8445,2025,739371,27.26937069770156,6.7763095,1.6263144
2025-05-01,28.786608,121,0.8717063187093218,-0.4900286664290592,28.788448,7.8731,80.7718,6.75367,2025,739372,27.26121292348671,6.8112593,1.6347023
2025-05-02,28.787336,122,0.8631421280499114,-0.5049610547215204,28.786608,7.8731,80.7718,6.7479672,2025,739373,27.25305514927186,6.887484,1.6529963
